0,0
0.02002002,0.165362851
0.04004004,0.306629345
0.06006006,0.432224469
0.08008008,0.546710554
0.1001001,0.652799183
0.12012012,0.752230842
0.14014014,0.846194134
0.16016016,0.935542458
0.18018018,1.020913471
0.2002002,1.102799507
0.22022022,1.181591005
0.24024024,1.257604369
0.26026026,1.331101095
0.28028028,1.402300481
0.3003003,1.471389103
0.32032032,1.538527568
0.34034034,1.603855368
0.36036036,1.66749513
0.38038038,1.729554789
0.4004004,1.790131095
0.42042042,1.84931011
0.44044044,1.907169747
0.46046046,1.963780386
0.48048048,2.019206129
0.500500501,2.073505259
0.520520521,2.12673133
0.540540541,2.178933733
0.560560561,2.230157087
0.580580581,2.280443617
0.600600601,2.329831105
0.620620621,2.378355061
0.640640641,2.426047176
0.660660661,2.472936504
0.680680681,2.519049269
0.700700701,2.564407918
0.720720721,2.609032178
0.740740741,2.652936642
0.760760761,2.696132797
0.780780781,2.738625884
0.800800801,2.780415832
0.820820821,2.821495275
0.840840841,2.861848202
0.860860861,2.901449383
0.880880881,2.940261059
0.900900901,2.978232652
0.920920921,3.015297032
0.940940941,3.051369081
0.960960961,3.086342556
0.980980981,3.120087807
1.001001001,3.152448836
1.021021021,3.18324203
1.041041041,3.21224639
1.061061061,3.239232813
1.081081081,3.263920632
1.101101101,3.286007204
1.121121121,3.305168558
1.141141141,3.321067114
1.161161161,3.333356729
1.181181181,3.341701333
1.201201201,3.345784816
1.221221221,3.345318572
1.241241241,3.340072368
1.261261261,3.329884883
1.281281281,3.314649908
1.301301301,3.294358266
1.321321321,3.269099381
1.341341341,3.239006198
1.361361361,3.204297588
1.381381381,3.165274243
1.401401401,3.122264212
1.421421421,3.07563741
1.441441441,3.025793281
1.461461461,2.973118613
1.481481481,2.918003051
1.501501502,2.860842644
1.521521522,2.801989736
1.541541542,2.741776358
1.561561562,2.680531256
1.581581582,2.61853526
1.601601602,2.556040676
1.621621622,2.493289737
1.641641642,2.430482951
1.661661662,2.367795379
1.681681682,2.305399251
1.701701702,2.243430964
1.721721722,2.182004412
1.741741742,2.121237177
1.761761762,2.061217898
1.781781782,2.002015464
1.801801802,1.943706583
1.821821822,1.886348342
1.841841842,1.829982212
1.861861862,1.774654089
